 6.64200e-03  1.36611e-02  1.64949e-02  7.08278e-01  3.03917e+05  1.00162e+02  1.19121e-01  2.45026e-01  9.62171e-01    6 
-3.36672e-03  1.42834e-02  1.64946e-02  7.09005e-01  3.07158e+05  1.30628e+02 -6.01340e-02  2.54039e-01  9.65323e-01    6 
 9.61233e-03 -1.68179e-02  1.64942e-02  7.05817e-01  2.76888e+05  1.13680e+01  1.82719e-01 -3.19620e-01  9.29762e-01    6 
-1.18775e-02 -9.60552e-04  1.65440e-02  7.23344e-01  3.07250e+05  2.86782e+02 -2.14716e-01 -1.65310e-02  9.76537e-01    6 
 9.05157e-03  4.25035e-03  2.67501e-02  7.25198e-01  2.57890e+05  1.12398e+00  2.01832e-01  9.40392e-02  9.74895e-01    6 
 9.72001e-03 -1.24641e-02  1.64948e-02  7.34145e-01  2.88883e+05  4.63665e+02  1.94879e-01 -2.49714e-01  9.48507e-01    6 
 9.35905e-04  1.49096e-02  1.64947e-02  7.35949e-01  2.93670e+05  4.59957e+02  1.92432e-02  2.95270e-01  9.55220e-01    6 
 1.34324e-02  8.32976e-03  1.64948e-02  7.34215e-01  2.88854e+05  4.11256e+02  2.68852e-01  1.67340e-01  9.48533e-01    6 
-1.23297e-02 -9.90949e-03  1.64946e-02  7.33758e-01  2.88606e+05  4.94371e+02 -2.46906e-01 -1.99147e-01  9.48355e-01    6 
-2.16630e-02 -1.27274e-02  1.64944e-02  7.47934e-01  2.32433e+05  1.00753e+01 -4.87887e-01 -2.86915e-01  8.24407e-01    6 
 1.82569e-02 -1.72578e-02  1.64949e-02  7.48742e-01  2.32620e+05  4.93273e+00  4.11866e-01 -3.89289e-01  8.23906e-01    6 
 7.70958e-03 -7.92937e-03  1.69033e-02  7.54609e-01  3.23829e+05  5.11527e+00  2.76996e-01 -2.83311e-01  9.18155e-01    6 
 8.84619e-03  5.73192e-03  1.73759e-02  7.79311e-01  3.08741e+05  3.95294e+00  3.17965e-01  2.07683e-01  9.25076e-01    6 
-1.57908e-02  2.99507e-03  1.64944e-02  7.77570e-01  2.60094e+05  1.21146e+03 -3.68483e-01  6.90231e-02  9.27069e-01    6 
 9.57855e-03  1.30707e-02  1.64943e-02  7.77903e-01  2.59953e+05  9.28987e+02  2.23954e-01  3.05801e-01  9.25381e-01    6 
-3.76007e-03  1.62459e-02  1.64942e-02  7.76324e-01  2.57699e+05  8.44657e+02 -8.80050e-02  3.80962e-01  9.20393e-01    6 
 2.43878e-03 -1.25462e-02  1.64945e-02  7.86638e-01  2.90299e+05  4.33065e+00  8.89309e-02 -4.54835e-01  8.86124e-01    6 
 4.88836e-04 -1.28270e-02  1.64948e-02  7.84296e-01  2.88817e+05  4.43217e+00  1.67891e-02 -4.62712e-01  8.86350e-01    6 
 1.22984e-02  3.88287e-03  1.64950e-02  7.85480e-01  2.89777e+05  3.46283e+00  4.43585e-01  1.39662e-01  8.85283e-01    6 
-2.27491e-02  1.13020e-03  1.64949e-02  7.99017e-01  2.22493e+05  3.56325e+02 -5.91987e-01  2.94526e-02  8.05409e-01    6 
 9.79279e-03 -2.77125e-02  1.64949e-02  7.91947e-01  1.95722e+05  9.51183e+00  2.46254e-01 -6.96775e-01  6.73694e-01    6 
-1.55847e-02 -1.66928e-02  1.64949e-02  7.98762e-01  2.22237e+05  3.59457e+02 -4.05684e-01 -4.34019e-01  8.04393e-01    6 
 2.17032e-02 -8.77727e-03  1.64948e-02  7.94741e-01  2.19197e+05  7.04283e+02  5.61378e-01 -2.26492e-01  7.95962e-01    6 
-3.06886e-03 -1.56864e-02  1.64946e-02  8.01854e-01  2.67220e+05  1.84486e+00 -1.09201e-01 -5.57506e-01  8.22959e-01    6 
 4.02540e-03 -9.15392e-03  2.20448e-02  8.00739e-01  3.16462e+05  1.73844e+01  1.33423e-01 -3.00856e-01  9.44290e-01    6 
-8.30090e-04 -1.43934e-02  1.64949e-02  8.07759e-01  2.27782e+05  1.50452e+03 -2.20201e-02 -3.65004e-01  9.30746e-01    6 
-5.27517e-03  1.33213e-02  1.64942e-02  8.06882e-01  2.27147e+05  2.26806e+03 -1.33230e-01  3.35914e-01  9.32422e-01    6 
 3.09367e-03 -9.50927e-03  2.23782e-02  8.17953e-01  3.16573e+05  7.84021e+00  1.00198e-01 -3.09725e-01  9.45532e-01    6 
 4.49764e-03  1.65870e-02  1.64948e-02  8.17145e-01  2.12696e+05  1.24146e+03  1.24072e-01  4.53661e-01  8.82495e-01    6 
 5.54940e-03  9.18657e-03  1.71687e-02  8.47640e-01  3.98166e+05  1.28751e+00  4.44246e-02  7.40468e-02  9.96265e-01    6 
-2.12595e-03 -1.09014e-02  1.68735e-02  8.40488e-01  3.76258e+05  6.03694e+00 -2.15500e-02 -1.14753e-01  9.93160e-01    6 
-1.52435e-02 -2.22859e-03  1.64949e-02  8.58510e-01  1.53816e+05  4.17701e+03 -4.84193e-01 -7.09921e-02  8.72077e-01    6 
-7.13356e-03  2.52824e-02  1.64949e-02  8.57628e-01  1.70859e+05  4.45106e+02 -2.12762e-01  7.54335e-01  6.21056e-01    6 
-2.66771e-02  3.97718e-03  1.64946e-02  8.51947e-01  1.69906e+05  1.21493e+03 -7.83907e-01  1.17189e-01  6.09718e-01    6 
-1.77235e-02  1.88192e-02  1.64950e-02  8.58974e-01  1.71012e+05  5.95524e+02 -5.32485e-01  5.65724e-01  6.29616e-01    6 
-4.81892e-03  9.83439e-03  1.69815e-02  8.59806e-01  3.60027e+05  2.00185e+01 -4.22304e-02  8.76711e-02  9.95254e-01    6 
 7.80362e-03  7.53716e-03  1.70635e-02  8.58697e-01  3.61352e+05  1.39140e+01  6.54035e-02  6.47642e-02  9.95755e-01    6 
-1.10982e-02 -5.91314e-04  1.68693e-02  8.50005e-01  3.41605e+05  1.16919e+02 -1.21941e-01 -6.94672e-03  9.92513e-01    6 
 1.05681e-02 -4.31388e-03  1.67066e-02  8.51722e-01  3.38784e+05  8.56148e+01  1.26158e-01 -5.21319e-02  9.90639e-01    6 
-2.12938e-03 -2.81292e-02  1.64948e-02  8.64366e-01  1.64574e+05  8.90229e+02 -6.24890e-02 -8.30476e-01  5.53538e-01    6 
-2.59191e-02 -8.93430e-03  1.64949e-02  8.66030e-01  1.63981e+05  2.04354e+03 -7.76469e-01 -2.67427e-01  5.70595e-01    6 
 2.85141e-04 -1.05890e-02  1.73144e-02  8.64002e-01  3.27658e+05  4.97381e+01  1.65800e-03 -8.37816e-02  9.96483e-01    6 
 7.12317e-03 -8.61860e-03  1.68274e-02  8.70000e-01  3.18553e+05  4.64472e+01  7.26528e-02 -8.76083e-02  9.93502e-01    6 
-2.25360e-03 -1.15706e-02  1.65742e-02  8.60244e-01  2.98996e+05  6.41838e+01 -2.98712e-02 -1.59437e-01  9.86756e-01    6 
 1.95624e-02  6.95403e-03  1.64945e-02  8.72574e-01  1.38318e+05  4.07185e+03  6.63128e-01  2.35696e-01  7.10428e-01    6 
-4.57465e-03  1.98903e-02  1.64945e-02  8.75148e-01  1.38301e+05  2.88872e+03 -1.55498e-01  6.79180e-01  7.17311e-01    6 
-6.55410e-03 -1.88349e-02  1.64945e-02  8.78309e-01  1.38181e+05  3.61083e+03 -2.26442e-01 -6.49081e-01  7.26235e-01    6 
-9.48326e-03 -5.61507e-03  1.69303e-02  8.76374e-01  2.82697e+05  1.28845e+02 -9.33084e-02 -5.61108e-02  9.94055e-01    6 
-8.28827e-03  7.49800e-03  1.68298e-02  8.77516e-01  2.80615e+05  1.17514e+02 -8.82882e-02  7.92049e-02  9.92941e-01    6 
 1.51085e-02 -1.73128e-03  1.64943e-02  8.72636e-01  2.73954e+05  3.14109e+00  3.25833e-01 -3.71506e-02  9.44697e-01    6 
 9.61835e-03  6.28272e-03  1.66739e-02  8.80000e-01  2.77678e+05  2.55817e+02  1.17769e-01  7.64749e-02  9.90092e-01    6 
 1.66530e-02  1.24539e-02  1.64945e-02  8.89455e-01  1.29197e+05  1.23263e+04  5.90984e-01  4.41158e-01  6.75365e-01    6 
-1.10053e-03 -1.55536e-02  1.64945e-02  8.98398e-01  2.22741e+05  1.24427e+01 -2.83170e-02 -3.81987e-01  9.23734e-01    6 
-4.48996e-03  1.18028e-02  1.64950e-02  8.91904e-01  2.02588e+05  1.89804e+02 -8.26016e-02  2.20160e-01  9.71960e-01    6 
-1.11422e-02  1.20624e-02  1.64948e-02  9.00050e-01  1.88624e+05  2.06536e+01 -2.94110e-01  3.16853e-01  9.01722e-01    6 
 5.30962e-03  1.53388e-02  1.64948e-02  9.01235e-01  1.89083e+05  2.73561e+01  1.39890e-01  4.02298e-01  9.04758e-01    6 
-2.70462e-02  3.13173e-02 -5.27277e-03  9.10275e-01  8.64646e+04  1.24388e+01 -6.45151e-01  7.46657e-01 -1.62122e-01    6 
 3.25098e-03 -4.12517e-02 -5.53093e-03  9.16363e-01  8.57230e+04  1.08312e+01  7.68531e-02 -9.81888e-01 -1.73176e-01    6 
 2.59724e-02  2.86484e-02  1.64950e-02  9.13193e-01  1.53807e+05  2.38555e+00  6.48564e-01  7.15751e-01  2.58970e-01    6 
-1.42534e-02 -8.32133e-03  1.64946e-02  9.19675e-01  1.73382e+05  1.00419e+01 -4.03390e-01 -2.35010e-01  8.84334e-01    6 
 1.62508e-02  3.17404e-03  1.64948e-02  9.19706e-01  1.73584e+05  2.20536e+01  4.58894e-01  9.15888e-02  8.83758e-01    6 
 1.63568e-02 -6.12833e-03  1.64949e-02  9.14052e-01  1.72690e+05  1.61252e+00  4.65798e-01 -1.74751e-01  8.67464e-01    6 
 1.00848e-02  8.01379e-03  1.64950e-02  9.15705e-01  1.48406e+05  2.26025e+03  2.22993e-01  1.76197e-01  9.58764e-01    6 
 3.49942e-02  2.20842e-02 -1.10053e-03  9.29400e-01  9.60447e+04  1.14267e+01  8.42946e-01  5.31708e-01 -8.20285e-02    6 
 2.47257e-03  4.13059e-02 -1.07851e-03  9.29268e-01  9.60248e+04  9.40659e+00  5.89457e-02  9.94856e-01 -8.23791e-02    6 
 3.28399e-03 -4.12493e-02  7.62348e-03  9.23019e-01  1.20933e+05  5.72590e+00  7.91195e-02 -9.93086e-01  8.67212e-02    6 
-1.65908e-02  3.79082e-02  7.63158e-03  9.39462e-01  1.20986e+05  6.74018e+00 -3.99557e-01  9.13528e-01  7.62909e-02    6 
-1.13653e-03  1.76579e-02  1.64944e-02  9.36212e-01  1.29601e+05  2.08650e+01 -3.72420e-02  5.68042e-01  8.22156e-01    6 
 1.57478e-02 -6.66009e-03  1.64947e-02  9.38491e-01  1.27377e+05  1.14158e+01  5.05860e-01 -2.12904e-01  8.35929e-01    6 
-1.30582e-02 -1.15299e-02  1.64945e-02  9.37690e-01  1.28919e+05  3.27004e+01 -4.19458e-01 -3.70367e-01  8.28784e-01    6 
-8.29958e-03  1.09756e-02  1.64948e-02  9.33131e-01  1.01619e+05  2.73582e+03 -2.29476e-01  3.02441e-01  9.25133e-01    6 
 2.03199e-02  1.19338e-03  1.64948e-02  9.47690e-01  6.42840e+04  4.38687e+03  9.18923e-01  5.29244e-02  3.90870e-01    6 
 1.04801e-02  4.00307e-02  1.23657e-02  9.48998e-01  1.36593e+05  3.49270e+00  2.50147e-01  9.57133e-01  1.46023e-01    6 
 1.87609e-02 -1.28590e-03  1.64950e-02  9.48661e-01  1.18508e+05  5.35064e+00  6.37233e-01 -4.41891e-02  7.69403e-01    6 
-4.02773e-03 -1.86361e-02  1.64946e-02  9.46920e-01  1.19073e+05  3.46401e+00 -1.35637e-01 -6.31803e-01  7.63170e-01    6 
-5.92364e-03 -1.80731e-02  1.64950e-02  9.46738e-01  1.18438e+05  3.61833e+00 -2.00654e-01 -6.12393e-01  7.64665e-01    6 
-9.81328e-03 -3.96149e-03  1.73271e-02  9.41096e-01  8.79346e+04  3.77514e+03 -2.01410e-02 -7.12976e-03  9.99772e-01    6 
 3.24922e-02 -2.56234e-02 -5.04375e-03  9.56920e-01  8.83004e+04  6.51564e+01  7.71404e-01 -6.08096e-01 -1.87497e-01    6 
-7.07038e-03 -4.07709e-02 -6.75281e-04  9.52179e-01  9.78960e+04  1.01055e+02 -1.70063e-01 -9.80829e-01 -9.51510e-02    6 
-2.83846e-02  3.01097e-02 -6.99013e-04  9.59130e-01  9.77526e+04  1.22272e+02 -6.82922e-01  7.24282e-01 -9.50476e-02    6 
-1.08057e-02 -3.99439e-02  3.72619e-03  9.57802e-01  1.09289e+05  2.89852e+01 -2.60929e-01 -9.65308e-01 -9.78323e-03    6 
 4.11411e-02  4.43861e-03  3.74166e-03  9.54822e-01  1.09153e+05  6.79091e+01  9.94161e-01  1.07438e-01 -1.00748e-02    6 
 2.31940e-02  3.42686e-02  3.57431e-03  9.58278e-01  1.08810e+05  7.33249e+01  5.60571e-01  8.28010e-01 -1.26579e-02    6 
 3.46984e-02 -2.25456e-02  3.64794e-03  9.59493e-01  1.09094e+05  3.33733e+01  8.38440e-01 -5.44897e-01 -1.02831e-02    6 
-4.00962e-02  1.02253e-02  8.07350e-03  9.53382e-01  1.21940e+05  5.45527e+01 -9.66705e-01  2.47032e-01  6.67574e-02    6 
 3.60558e-02  2.03041e-02  8.33072e-03  9.53526e-01  1.22679e+05  1.52334e+01  8.69110e-01  4.89482e-01  7.11065e-02    6 
-1.47634e-02 -3.86560e-02  8.04047e-03  9.57996e-01  1.22253e+05  2.17172e+01 -3.56793e-01 -9.31757e-01  6.72913e-02    6 
 9.71138e-03 -4.02240e-02  1.25297e-02  9.52531e-01  1.36609e+05  1.65034e+01  2.32120e-01 -9.62762e-01  1.38603e-01    6 
-1.22555e-03  1.90042e-02  1.64949e-02  9.64153e-01  8.27260e+04  3.38340e+01 -4.76130e-02  7.26241e-01  6.85789e-01    6 
 4.34258e-03  1.79535e-02  1.64946e-02  9.68391e-01  8.06947e+04  7.54877e+01  1.67432e-01  6.93278e-01  7.00951e-01    6 
 1.44689e-02 -1.69191e-03  1.64947e-02  9.60689e-01  4.96271e+04  5.34978e+03  5.44082e-01 -6.57831e-02  8.36449e-01    6 
-1.44175e-02  2.25644e-03  1.64949e-02  9.62493e-01  5.04926e+04  8.71712e+03 -5.45109e-01  8.39991e-02  8.34146e-01    6 
 1.27477e-02  6.54360e-03  1.64944e-02  9.63344e-01  4.90747e+04  5.41149e+03  4.77495e-01  2.40469e-01  8.45088e-01    6 
-9.99598e-03 -2.75271e-04  2.78945e-02  9.78147e-01  1.99486e+05  9.85791e+01 -2.29768e-01 -6.88149e-03  9.73221e-01    6 
 5.79526e-03  1.94126e-02  1.64948e-02  9.72643e-01  7.67910e+04  9.57278e+00  2.27277e-01  7.61556e-01  6.06941e-01    6 
 1.88034e-02 -7.05399e-03  1.64947e-02  9.73708e-01  7.60416e+04  5.18656e+00  7.41481e-01 -2.78638e-01  6.10383e-01    6 
 5.84809e-03 -1.35488e-02  1.64948e-02  9.79373e-01  4.03120e+04  3.96601e+03  2.50096e-01 -5.78834e-01  7.76146e-01    6 
-2.16772e-03 -2.04656e-02  1.64946e-02  9.88967e-01  7.04284e+04  3.24136e+00 -8.59321e-02 -8.37090e-01  5.40274e-01    6 
 1.98616e-02 -5.41295e-03  1.64945e-02  9.89625e-01  7.07854e+04  4.71142e+00  8.11283e-01 -2.21766e-01  5.40962e-01    6 
-4.39582e-03 -2.03345e-02  1.64948e-02  9.87833e-01  7.15668e+04  5.75740e+00 -1.77633e-01 -8.24766e-01  5.36850e-01    6 
-6.52151e-03  7.58064e-03  4.62511e-02  1.00292e+00  2.94510e+05  2.61603e+01 -7.69756e-02  8.97250e-02  9.92987e-01    6 
 1.77598e-02 -3.73747e-02  1.49266e-02  1.05545e+00  1.26347e+05  1.48483e+03  4.25876e-01 -8.99081e-01  1.01409e-01    6 
-1.83256e-02  3.71007e-02  1.50245e-02  1.06868e+00  1.24825e+05  1.95641e+03 -4.41154e-01  8.91563e-01  1.02458e-01    6 
 5.74050e-03 -4.09799e-02  1.59901e-02  1.08875e+00  1.22040e+05  8.58585e+02  1.38509e-01 -9.84411e-01  1.08395e-01    6 
 3.96721e-02 -1.17644e-02  1.57235e-02  1.08489e+00  1.20509e+05  3.15663e+03  9.54385e-01 -2.82838e-01  9.56681e-02    6 
-3.80012e-03  4.12048e-02  7.19074e-03  1.09155e+00  1.02665e+05  1.84531e+03 -9.20807e-02  9.94261e-01 -5.44559e-02    6 
-4.09312e-02  6.07726e-03  7.06843e-03  1.09284e+00  1.02744e+05  4.29639e+03 -9.87797e-01  1.46326e-01 -5.33381e-02    6 
-2.50233e-02 -3.29560e-02  1.17506e-02  1.09855e+00  1.11145e+05  1.28642e+03 -6.04451e-01 -7.95816e-01  3.62741e-02    6 
 3.25375e-02 -2.55656e-02  1.59744e-02  1.10000e+00  1.19849e+05  3.38820e+03  7.81699e-01 -6.14411e-01  1.06984e-01    6 
-3.74634e-02  1.75711e-02  1.62756e-02  1.09629e+00  1.19474e+05  1.23678e+03 -9.00792e-01  4.21986e-01  1.02479e-01    6 
-1.89998e-02 -3.67600e-02 -1.57990e-03  1.10656e+00  9.39025e+04  1.44604e+04 -4.51564e-01 -8.72910e-01 -1.84713e-01    6 
-3.89813e-02  1.38833e-02  7.26865e-03  1.10174e+00  1.01657e+05  2.97442e+03 -9.40657e-01  3.34448e-01 -5.75224e-02    6 
 8.00341e-03  5.99507e-03  5.19784e-02  1.10925e+00  3.04437e+05  3.24461e+01  7.92013e-02  5.98521e-02  9.95060e-01    6 
 9.72903e-03  8.53388e-03 -1.64949e-02  1.10240e+00  2.65203e+05  1.79069e+00  1.27025e-01  1.12327e-01 -9.85519e-01    6 
-1.78018e-04  1.26458e-02 -1.64944e-02  1.10277e+00  2.66773e+05  2.20133e+00 -2.97387e-03  1.68468e-01 -9.85703e-01    6 
 1.27665e-02 -2.23014e-03 -1.64943e-02  1.10323e+00  2.65882e+05  1.44029e+00  1.67238e-01 -2.90213e-02 -9.85489e-01    6 
 3.83538e-02 -1.55319e-02 -1.34110e-03  1.11831e+00  9.39975e+04  6.22679e+03  9.12041e-01 -3.69386e-01 -1.78145e-01    6 
 3.48484e-02 -2.23125e-02 -7.82385e-04  1.13934e+00  9.41014e+04  2.32405e+03  8.30282e-01 -5.31270e-01 -1.68474e-01    6 
 1.14625e-02 -6.85240e-03 -1.64946e-02  1.13300e+00  2.89272e+05  1.87501e+01  1.61125e-01 -9.62632e-02 -9.82228e-01    6 
 4.89251e-03  1.26021e-02 -1.64946e-02  1.13259e+00  2.88121e+05  1.18511e+01  6.77449e-02  1.76481e-01 -9.81970e-01    6 
 1.62814e-03 -1.24104e-02 -1.64942e-02  1.13371e+00  2.92910e+05  1.33801e+01  2.38158e-02 -1.77283e-01 -9.83872e-01    6 
-8.17202e-03 -5.76300e-03  5.42380e-02  1.16725e+00  3.01993e+05  7.05578e+02 -6.89791e-02 -5.15094e-02  9.96287e-01    6 
 1.04123e-02  9.11215e-03 -1.64949e-02  1.16202e+00  3.02111e+05  4.40712e+01  1.59464e-01  1.39555e-01 -9.77290e-01    6 
-1.56832e-03  1.31877e-02 -1.64948e-02  1.16382e+00  3.06267e+05  6.50322e+01 -2.45877e-02  2.02058e-01 -9.79065e-01    6 
 3.89325e-03  1.66959e-02 -1.64944e-02  1.16083e+00  2.82502e+05  9.79171e+00  6.18167e-02  2.67613e-01 -9.61541e-01    6 
 1.04462e-02  1.48530e-02 -1.64946e-02  1.17909e+00  2.83438e+05  1.76627e+01  1.77254e-01  2.51174e-01 -9.51574e-01    6 
-1.39068e-02 -2.94764e-03 -1.64945e-02  1.19115e+00  3.04864e+05  1.24871e+02 -2.35456e-01 -5.08432e-02 -9.70554e-01    6 
 1.13084e-02  1.60897e-02 -1.64943e-02  1.20279e+00  2.73613e+05  6.17478e+01  2.15606e-01  3.06126e-01 -9.27255e-01    6 
-1.41004e-02 -5.71597e-03 -1.64950e-02  1.20818e+00  3.03802e+05  1.12366e+02 -2.52332e-01 -1.02567e-01 -9.62189e-01    6 
 1.28107e-02 -1.26881e-02 -1.64949e-02  1.20587e+00  2.85721e+05  3.27389e+01  2.39770e-01 -2.36075e-01 -9.41689e-01    6 
-3.86204e-03  9.22411e-03 -2.31312e-02  1.20436e+00  2.88719e+05  3.07076e+00 -8.46340e-02  2.00690e-01 -9.75992e-01    6 
-1.10512e-03 -1.05294e-02 -1.73201e-02  1.22135e+00  3.11837e+05  3.25642e+02 -1.86517e-02 -1.85709e-01 -9.82428e-01    6 
-1.74095e-03  1.44923e-02 -1.64943e-02  1.23721e+00  2.95871e+05  6.10344e+02 -3.49446e-02  2.86232e-01 -9.57523e-01    6 
 1.66627e-02  1.91591e-02 -1.64947e-02  1.23120e+00  2.30789e+05  3.98652e+00  3.62763e-01  4.16714e-01 -8.33518e-01    6 
-6.20118e-03 -7.84429e-03  5.03929e-02  1.24341e+00  2.12832e+05  4.06278e+02 -1.09317e-01 -1.37743e-01  9.84417e-01    6 
 4.57314e-03  1.03425e-02 -1.67573e-02  1.24712e+00  3.34365e+05  4.87124e+00  1.65534e-01  3.67913e-01 -9.15007e-01    6 
-1.08472e-02  1.76392e-02 -1.64948e-02  1.24391e+00  2.59014e+05  2.19040e+02 -2.37867e-01  3.87153e-01 -8.90804e-01    6 
 8.38198e-03  1.86791e-02 -1.64945e-02  1.24529e+00  2.60834e+05  1.24575e+02  1.83644e-01  4.09466e-01 -8.93651e-01    6 
-1.33846e-03 -1.87566e-02 -1.64942e-02  1.24697e+00  2.70638e+05  5.20263e+02 -2.93188e-02 -4.06170e-01 -9.13327e-01    6 
-1.08749e-02  1.27078e-03 -1.69823e-02  1.25799e+00  3.26688e+05  2.80201e+00 -3.91682e-01  4.59288e-02 -9.18954e-01    6 
-8.15329e-03 -6.94668e-03 -1.71887e-02  1.26542e+00  3.15857e+05  3.22254e+00 -2.94450e-01 -2.49601e-01 -9.22496e-01    6 
-2.62571e-03 -1.42835e-02 -1.64943e-02  1.26343e+00  2.71738e+05  1.44634e+03 -5.78072e-02 -3.10802e-01 -9.48715e-01    6 
 6.40773e-03 -7.67719e-03 -2.04040e-02  1.27189e+00  3.28543e+05  5.37696e+00  2.24962e-01 -2.68093e-01 -9.36760e-01    6 
-1.56719e-02 -3.32810e-03 -1.64949e-02  1.27867e+00  2.60788e+05  8.18572e+02 -3.65944e-01 -7.83713e-02 -9.27331e-01    6 
 1.12732e-02  1.19008e-02 -1.64947e-02  1.27716e+00  2.59017e+05  1.07609e+03  2.64175e-01  2.78271e-01 -9.23459e-01    6 
-9.50507e-03 -3.10615e-03 -2.74058e-02  1.28549e+00  3.04666e+05  3.27618e+01 -1.69076e-01 -5.55361e-02 -9.84037e-01    6 
 2.39655e-03  1.58034e-02 -1.64944e-02  1.29271e+00  2.81627e+05  3.88259e+00  8.30509e-02  5.49510e-01 -8.31349e-01    6 
-1.95970e-02  1.17304e-02 -1.64945e-02  1.29859e+00  2.22034e+05  3.22651e+02 -5.09452e-01  3.05077e-01 -8.04603e-01    6 
 2.64619e-02 -1.11849e-02 -1.64944e-02  1.29582e+00  1.99181e+05  2.67004e+00  6.71091e-01 -2.83289e-01 -6.85116e-01    6 
 2.42404e-02 -1.64196e-02 -1.64950e-02  1.29456e+00  1.96534e+05  2.87017e+00  6.11520e-01 -4.14325e-01 -6.74076e-01    6 
-1.76207e-02 -2.33128e-02 -1.64944e-02  1.29225e+00  1.96624e+05  1.08605e+01 -4.43524e-01 -5.86947e-01 -6.77333e-01    6 
-5.24550e-03 -1.06577e-02 -1.65518e-02  1.30229e+00  2.55675e+05  1.08307e+01 -1.95847e-01 -3.98216e-01 -8.96141e-01    6 
-1.35109e-02  3.66458e-03 -1.64950e-02  1.30918e+00  2.28542e+05  1.54982e+03 -3.41250e-01  8.86705e-02 -9.35781e-01    6 
 9.64677e-03 -5.26356e-03 -1.69525e-02  1.31001e+00  2.68281e+05  2.71099e+03  2.82860e-01 -1.54064e-01 -9.46707e-01    6 
-2.98548e-02  2.86527e-02 -1.59018e-04  1.31156e+00  1.12457e+05  7.75203e+03 -7.13275e-01  6.84801e-01 -1.49287e-01    6 
 3.71059e-02  1.83146e-02  5.02785e-03  1.31813e+00  1.07704e+05  7.95563e+03  8.93667e-01  4.41624e-01 -7.95457e-02    6 
-9.67384e-03 -4.02331e-02  1.02701e-02  1.31272e+00  1.04900e+05  6.49714e+03 -2.34236e-01 -9.71834e-01 -2.59351e-02    6 
 1.03685e-02 -4.54245e-03 -1.67501e-02  1.32846e+00  2.50055e+05  2.87480e+03  3.11877e-01 -1.35272e-01 -9.40443e-01    6 
-2.57353e-03  9.66283e-03  5.59933e-02  1.32756e+00  2.10124e+05  2.21863e+02 -4.35328e-02  1.59349e-01  9.86262e-01    6 
 3.20204e-03  9.47319e-03 -2.89889e-02  1.32815e+00  3.23452e+05  1.09698e+00  1.03976e-01  3.07348e-01 -9.45900e-01    6 
-1.33972e-02 -3.91511e-02  4.13644e-03  1.33654e+00  1.12206e+05  7.27828e+03 -3.22736e-01 -9.42444e-01 -8.74073e-02    6 
 9.00744e-03  4.98600e-03 -1.77417e-02  1.33213e+00  4.40298e+05  3.97799e+00  6.16630e-02  3.33188e-02 -9.97541e-01    6 
 2.90525e-03  1.90538e-02 -1.64945e-02  1.34475e+00  2.21766e+05  3.61518e+00  1.07504e-01  7.06788e-01 -6.99209e-01    6 
-9.73387e-03 -2.29156e-03 -2.05773e-02  1.34479e+00  2.55312e+05  3.72745e+01 -3.04535e-01 -7.32642e-02 -9.49679e-01    6 
